fecha,fecha_original_cammesa,demHoy,cloudcover,pressure_msl,precipitation,temperature_2m,wind_speed_10m,wind_direction_10m,relative_humidity_2m,dem
2025-09-01 13:00:00-03:00,2025-09-01 13:00:00-03:00,,100,1014.2,0.0,13.5,14.6,290,64,2827.0
2025-09-01 14:00:00-03:00,2025-09-01 14:00:00-03:00,,100,1014.2,0.0,14.1,17.3,301,60,2849.0
2025-09-01 15:00:00-03:00,2025-09-01 15:00:00-03:00,,73,1014.0,0.0,14.5,19.7,299,57,2847.0
2025-09-01 16:00:00-03:00,2025-09-01 16:00:00-03:00,,76,1014.2,0.0,14.6,20.7,291,55,2801.0
2025-09-01 17:00:00-03:00,2025-09-01 17:00:00-03:00,,42,1014.8,0.0,14.6,19.3,290,53,2746.0
2025-09-01 18:00:00-03:00,2025-09-01 18:00:00-03:00,,0,1015.7,0.0,14.5,12.8,298,53,2718.0
2025-09-01 19:00:00-03:00,2025-09-01 19:00:00-03:00,,0,1016.6,0.0,13.8,10.3,297,57,2912.0
2025-09-01 20:00:00-03:00,2025-09-01 20:00:00-03:00,,0,1017.3,0.0,13.2,9.3,306,59,3075.0
2025-09-01 21:00:00-03:00,2025-09-01 21:00:00-03:00,,5,1017.7,0.0,12.6,9.7,309,63,3156.0
2025-09-01 22:00:00-03:00,2025-09-01 22:00:00-03:00,,100,1018.0,0.0,11.2,7.5,297,74,3054.0
2025-09-01 23:00:00-03:00,2025-09-01 23:00:00-03:00,,7,1018.1,0.0,10.7,5.4,300,77,2853.0
2025-09-02 00:00:00-03:00,2025-09-02 00:00:00-03:00,,11,1018.1,0.0,10.0,5.0,341,80,2574.0
2025-09-02 01:00:00-03:00,2025-09-02 01:00:00-03:00,,0,1018.0,0.0,9.3,4.7,342,84,2326.0
2025-09-02 02:00:00-03:00,2025-09-02 02:00:00-03:00,,3,1018.2,0.0,9.3,6.3,13,84,2159.0
2025-09-02 03:00:00-03:00,2025-09-02 03:00:00-03:00,,56,1017.9,0.0,8.9,6.4,11,88,2066.0
2025-09-02 04:00:00-03:00,2025-09-02 04:00:00-03:00,,92,1018.0,0.0,8.8,6.8,357,88,2014.0
2025-09-02 05:00:00-03:00,2025-09-02 05:00:00-03:00,,88,1018.2,0.0,8.5,5.8,356,89,2026.0
2025-09-02 06:00:00-03:00,2025-09-02 06:00:00-03:00,,93,1018.5,0.0,8.2,5.6,6,90,2166.0
2025-09-02 07:00:00-03:00,2025-09-02 07:00:00-03:00,,100,1018.4,0.0,7.6,4.1,29,92,2478.0
2025-09-02 08:00:00-03:00,2025-09-02 08:00:00-03:00,,96,1018.9,0.0,9.0,5.0,358,90,2573.0
2025-09-02 09:00:00-03:00,2025-09-02 09:00:00-03:00,,100,1019.2,0.0,11.1,1.1,108,83,2706.0
2025-09-02 10:00:00-03:00,2025-09-02 10:00:00-03:00,,100,1019.0,0.0,13.8,6.0,33,79,2820.0
2025-09-02 11:00:00-03:00,2025-09-02 11:00:00-03:00,,100,1017.8,0.1,14.4,7.7,59,70,2892.0
2025-09-02 12:00:00-03:00,2025-09-02 12:00:00-03:00,,100,1017.7,4.6,14.9,9.3,62,69,2959.0
2025-09-02 13:00:00-03:00,2025-09-02 13:00:00-03:00,,100,1017.3,2.7,14.7,7.1,49,68,3013.0
2025-09-02 14:00:00-03:00,2025-09-02 14:00:00-03:00,,100,1016.0,3.3,13.6,11.1,73,78,3050.0
2025-09-02 15:00:00-03:00,2025-09-02 15:00:00-03:00,,86,1014.9,1.7,13.7,7.4,84,75,3043.0
2025-09-02 16:00:00-03:00,2025-09-02 16:00:00-03:00,,100,1013.9,1.7,13.7,8.5,97,75,3000.0
2025-09-02 17:00:00-03:00,2025-09-02 17:00:00-03:00,,95,1013.4,0.0,13.5,7.6,89,75,2967.0
2025-09-02 18:00:00-03:00,2025-09-02 18:00:00-03:00,,47,1013.3,0.0,13.0,7.0,86,80,2963.0
2025-09-02 19:00:00-03:00,2025-09-02 19:00:00-03:00,,35,1013.1,0.0,12.1,4.9,92,87,3172.0
2025-09-02 20:00:00-03:00,2025-09-02 20:00:00-03:00,,61,1013.2,0.0,11.9,4.3,95,89,3296.0
2025-09-02 21:00:00-03:00,2025-09-02 21:00:00-03:00,,100,1013.5,0.0,11.6,3.7,113,92,3345.0
2025-09-02 22:00:00-03:00,2025-09-02 22:00:00-03:00,,100,1013.7,0.0,12.5,5.1,113,86,3227.0
2025-09-02 23:00:00-03:00,2025-09-02 23:00:00-03:00,,100,1013.6,0.0,12.4,3.5,152,86,3032.0
2025-09-03 00:00:00-03:00,2025-09-03 00:00:00-03:00,,100,1013.5,0.0,12.2,2.7,176,87,2705.0
2025-09-03 01:00:00-03:00,2025-09-03 01:00:00-03:00,,100,1013.1,0.0,12.1,2.9,180,88,2426.0
2025-09-03 02:00:00-03:00,2025-09-03 02:00:00-03:00,,100,1013.4,0.0,11.9,3.3,241,89,2238.0
2025-09-03 03:00:00-03:00,2025-09-03 03:00:00-03:00,,98,1013.2,0.0,11.8,5.4,236,90,2137.0
2025-09-03 04:00:00-03:00,2025-09-03 04:00:00-03:00,,95,1012.6,0.0,11.7,6.5,236,91,2073.0
2025-09-03 05:00:00-03:00,2025-09-03 05:00:00-03:00,,36,1012.8,0.0,11.0,3.6,240,94,2097.0
2025-09-03 06:00:00-03:00,2025-09-03 06:00:00-03:00,,48,1012.8,0.0,9.9,3.8,221,99,2215.0
2025-09-03 07:00:00-03:00,2025-09-03 07:00:00-03:00,,100,1013.5,0.0,8.9,6.6,235,100,2520.0
2025-09-03 08:00:00-03:00,2025-09-03 08:00:00-03:00,,100,1014.5,0.0,8.7,6.5,236,99,2616.0
2025-09-03 09:00:00-03:00,2025-09-03 09:00:00-03:00,,100,1015.1,0.0,9.3,6.4,230,97,2798.0
2025-09-03 10:00:00-03:00,2025-09-03 10:00:00-03:00,,100,1014.6,0.0,11.9,11.5,212,84,2960.0
2025-09-03 11:00:00-03:00,2025-09-03 11:00:00-03:00,,55,1014.5,0.0,14.8,11.6,206,71,2974.0
2025-09-03 12:00:00-03:00,2025-09-03 12:00:00-03:00,,98,1015.0,0.0,16.9,5.9,207,63,2857.0
2025-09-03 13:00:00-03:00,2025-09-03 13:00:00-03:00,,97,1015.0,0.0,17.6,8.3,214,61,2829.0
2025-09-03 14:00:00-03:00,2025-09-03 14:00:00-03:00,,14,1014.4,0.0,19.0,8.7,218,53,2744.0
2025-09-03 15:00:00-03:00,2025-09-03 15:00:00-03:00,,30,1013.6,0.0,20.1,12.1,215,47,2635.0
2025-09-03 16:00:00-03:00,2025-09-03 16:00:00-03:00,,18,1013.7,0.0,19.9,11.8,213,46,2536.0
2025-09-03 17:00:00-03:00,2025-09-03 17:00:00-03:00,,14,1014.0,0.0,19.7,11.2,215,45,2466.0
2025-09-03 18:00:00-03:00,2025-09-03 18:00:00-03:00,,1,1014.7,0.0,18.8,12.7,218,35,2467.0
2025-09-03 19:00:00-03:00,2025-09-03 19:00:00-03:00,,0,1015.5,0.0,16.7,11.7,223,42,2768.0
2025-09-03 20:00:00-03:00,2025-09-03 20:00:00-03:00,,0,1016.6,0.0,15.1,11.5,235,47,2975.0
2025-09-03 21:00:00-03:00,2025-09-03 21:00:00-03:00,,0,1018.2,0.0,14.0,12.9,226,46,3105.0
2025-09-03 22:00:00-03:00,2025-09-03 22:00:00-03:00,,0,1019.8,0.0,12.3,11.0,222,47,3043.0
2025-09-03 23:00:00-03:00,2025-09-03 23:00:00-03:00,,0,1020.4,0.0,11.3,6.9,227,46,2915.0
2025-09-04 00:00:00-03:00,2025-09-04 00:00:00-03:00,,3,1021.2,0.0,10.3,4.6,252,48,2660.0
2025-09-04 01:00:00-03:00,2025-09-04 01:00:00-03:00,,10,1021.7,0.0,9.7,8.3,246,49,2398.0
2025-09-04 02:00:00-03:00,2025-09-04 02:00:00-03:00,,14,1022.0,0.0,9.0,12.2,227,50,2226.0
2025-09-04 03:00:00-03:00,2025-09-04 03:00:00-03:00,,37,1022.0,0.0,8.2,13.9,213,52,2136.0
2025-09-04 04:00:00-03:00,2025-09-04 04:00:00-03:00,,26,1022.3,0.0,7.4,12.3,214,55,2105.0
2025-09-04 05:00:00-03:00,2025-09-04 05:00:00-03:00,,85,1023.0,0.0,6.5,12.7,213,59,2134.0
2025-09-04 06:00:00-03:00,2025-09-04 06:00:00-03:00,,92,1024.0,0.0,5.7,12.0,212,62,2287.0
2025-09-04 07:00:00-03:00,2025-09-04 07:00:00-03:00,,81,1025.3,0.0,5.0,10.3,213,65,2623.0
2025-09-04 08:00:00-03:00,2025-09-04 08:00:00-03:00,,64,1026.1,0.0,5.0,9.9,217,66,2794.0
2025-09-04 09:00:00-03:00,2025-09-04 09:00:00-03:00,,26,1027.1,0.0,6.0,11.2,215,61,3022.0
2025-09-04 10:00:00-03:00,2025-09-04 10:00:00-03:00,,83,1027.7,0.0,7.8,10.8,213,58,3142.0
2025-09-04 11:00:00-03:00,2025-09-04 11:00:00-03:00,,76,1028.3,0.0,9.2,12.1,218,46,3187.0
2025-09-04 12:00:00-03:00,2025-09-04 12:00:00-03:00,,30,1028.2,0.0,10.3,12.1,221,37,3148.0
2025-09-04 13:00:00-03:00,2025-09-04 13:00:00-03:00,,76,1028.0,0.0,11.1,11.5,221,32,3090.0
2025-09-04 14:00:00-03:00,2025-09-04 14:00:00-03:00,,1,1027.1,0.0,11.7,11.6,219,30,3048.0
2025-09-04 15:00:00-03:00,2025-09-04 15:00:00-03:00,,0,1026.6,0.0,12.0,12.4,216,31,2977.0
2025-09-04 16:00:00-03:00,2025-09-04 16:00:00-03:00,,39,1026.4,0.0,11.9,13.2,214,33,2916.0
2025-09-04 17:00:00-03:00,2025-09-04 17:00:00-03:00,,23,1026.4,0.0,11.9,12.5,208,31,2853.0
2025-09-04 18:00:00-03:00,2025-09-04 18:00:00-03:00,,19,1026.7,0.0,11.2,11.2,206,33,2909.0
2025-09-04 19:00:00-03:00,2025-09-04 19:00:00-03:00,,13,1027.0,0.0,10.3,5.6,225,37,3227.0
2025-09-04 20:00:00-03:00,2025-09-04 20:00:00-03:00,,16,1027.6,0.0,9.5,3.5,249,42,3484.0
2025-09-04 21:00:00-03:00,2025-09-04 21:00:00-03:00,,0,1028.2,0.0,9.3,3.2,243,44,3539.0
2025-09-04 22:00:00-03:00,2025-09-04 22:00:00-03:00,,0,1029.1,0.0,7.1,3.6,250,55,3483.0
2025-09-04 23:00:00-03:00,2025-09-04 23:00:00-03:00,,0,1029.4,0.0,6.7,5.3,237,56,3327.0
2025-09-05 00:00:00-03:00,2025-09-05 00:00:00-03:00,,0,1029.9,0.0,5.9,5.6,228,61,2996.0
2025-09-05 01:00:00-03:00,2025-09-05 01:00:00-03:00,,0,1030.3,0.0,5.0,4.9,231,65,2684.0
2025-09-05 02:00:00-03:00,2025-09-05 02:00:00-03:00,,0,1030.1,0.0,4.4,4.8,245,68,2490.0
2025-09-05 03:00:00-03:00,2025-09-05 03:00:00-03:00,,0,1029.9,0.0,3.9,5.0,240,68,2383.0
2025-09-05 04:00:00-03:00,2025-09-05 04:00:00-03:00,,0,1029.8,0.0,3.5,5.9,223,68,2338.0
2025-09-05 05:00:00-03:00,2025-09-05 05:00:00-03:00,,0,1029.9,0.0,3.0,5.5,232,69,2343.0
2025-09-05 06:00:00-03:00,2025-09-05 06:00:00-03:00,,0,1030.2,0.0,2.3,4.5,236,72,2469.0
2025-09-05 07:00:00-03:00,2025-09-05 07:00:00-03:00,,0,1030.6,0.0,1.8,4.4,243,75,2807.0
2025-09-05 08:00:00-03:00,2025-09-05 08:00:00-03:00,,0,1031.0,0.0,2.6,6.8,243,71,2958.0
2025-09-05 09:00:00-03:00,2025-09-05 09:00:00-03:00,,0,1031.3,0.0,4.9,4.3,248,60,3136.0
2025-09-05 10:00:00-03:00,2025-09-05 10:00:00-03:00,,0,1031.5,0.0,9.1,5.4,264,46,3245.0
2025-09-05 11:00:00-03:00,2025-09-05 11:00:00-03:00,,0,1031.5,0.0,11.3,9.4,244,33,3228.0
2025-09-05 12:00:00-03:00,2025-09-05 12:00:00-03:00,,0,1030.9,0.0,12.5,10.4,231,29,3147.0
2025-09-05 13:00:00-03:00,2025-09-05 13:00:00-03:00,,0,1030.1,0.0,13.3,10.6,227,27,3049.0
2025-09-05 14:00:00-03:00,2025-09-05 14:00:00-03:00,,0,1029.4,0.0,13.8,10.8,226,27,2972.0
2025-09-05 15:00:00-03:00,2025-09-05 15:00:00-03:00,,0,1028.9,0.0,14.0,10.6,223,28,2876.0
2025-09-05 16:00:00-03:00,2025-09-05 16:00:00-03:00,,0,1028.5,0.0,13.9,10.6,219,29,2799.0
2025-09-05 17:00:00-03:00,2025-09-05 17:00:00-03:00,,6,1028.4,0.0,13.5,11.2,218,30,2712.0
2025-09-05 18:00:00-03:00,2025-09-05 18:00:00-03:00,,3,1028.4,0.0,12.8,9.0,223,32,2750.0
2025-09-05 19:00:00-03:00,2025-09-05 19:00:00-03:00,,1,1028.6,0.0,11.6,3.6,273,36,3051.0
2025-09-05 20:00:00-03:00,2025-09-05 20:00:00-03:00,,4,1028.8,0.0,10.9,3.3,292,38,3271.0
2025-09-05 21:00:00-03:00,2025-09-05 21:00:00-03:00,,10,1028.9,0.0,10.1,1.8,307,43,3386.0
2025-09-05 22:00:00-03:00,2025-09-05 22:00:00-03:00,,0,1029.4,0.0,8.7,3.1,324,50,3321.0
2025-09-05 23:00:00-03:00,2025-09-05 23:00:00-03:00,,0,1029.6,0.0,7.9,4.3,315,55,3208.0
2025-09-06 00:00:00-03:00,2025-09-06 00:00:00-03:00,,0,1029.8,0.0,7.2,4.6,281,60,2969.0
2025-09-06 01:00:00-03:00,2025-09-06 01:00:00-03:00,,0,1029.6,0.0,6.8,5.0,257,63,2712.0
2025-09-06 02:00:00-03:00,2025-09-06 02:00:00-03:00,,0,1029.2,0.0,6.1,4.6,249,65,2527.0
2025-09-06 03:00:00-03:00,2025-09-06 03:00:00-03:00,,0,1029.0,0.0,5.4,4.4,263,68,2403.0
2025-09-06 04:00:00-03:00,2025-09-06 04:00:00-03:00,,0,1028.7,0.0,4.7,4.0,265,71,2332.0
2025-09-06 05:00:00-03:00,2025-09-06 05:00:00-03:00,,0,1028.5,0.0,4.1,3.5,242,74,2299.0
2025-09-06 06:00:00-03:00,2025-09-06 06:00:00-03:00,,0,1028.7,0.0,3.7,2.2,235,77,2306.0
2025-09-06 07:00:00-03:00,2025-09-06 07:00:00-03:00,,0,1029.1,0.0,3.3,2.2,294,79,2339.0
2025-09-06 08:00:00-03:00,2025-09-06 08:00:00-03:00,,0,1029.9,0.0,4.3,5.2,314,73,2473.0
2025-09-06 09:00:00-03:00,2025-09-06 09:00:00-03:00,,0,1030.3,0.0,7.2,2.4,77,60,2661.0
2025-09-06 10:00:00-03:00,2025-09-06 10:00:00-03:00,,0,1030.4,0.0,11.2,2.0,360,44,2746.0
2025-09-06 11:00:00-03:00,2025-09-06 11:00:00-03:00,,0,1030.2,0.0,12.9,1.3,82,33,2692.0
2025-09-06 12:00:00-03:00,2025-09-06 12:00:00-03:00,,0,1029.7,0.0,13.9,2.8,75,30,2625.0
2025-09-06 13:00:00-03:00,2025-09-06 13:00:00-03:00,,0,1029.0,0.0,14.6,3.6,49,28,2551.0
2025-09-06 14:00:00-03:00,2025-09-06 14:00:00-03:00,,0,1027.9,0.0,14.9,4.8,48,29,2459.0
2025-09-06 15:00:00-03:00,2025-09-06 15:00:00-03:00,,0,1027.0,0.0,14.8,6.6,45,30,2370.0
2025-09-06 16:00:00-03:00,2025-09-06 16:00:00-03:00,,0,1026.7,0.0,14.2,8.7,43,33,2332.0
2025-09-06 17:00:00-03:00,2025-09-06 17:00:00-03:00,,0,1026.6,0.0,13.3,9.0,46,36,2331.0
2025-09-06 18:00:00-03:00,2025-09-06 18:00:00-03:00,,0,1026.7,0.0,12.5,8.2,57,38,2440.0
2025-09-06 19:00:00-03:00,2025-09-06 19:00:00-03:00,,0,1026.8,0.0,11.8,5.9,79,41,2756.0
2025-09-06 20:00:00-03:00,2025-09-06 20:00:00-03:00,,0,1026.9,0.0,11.3,5.5,58,45,2945.0
2025-09-06 21:00:00-03:00,2025-09-06 21:00:00-03:00,,0,1027.3,0.0,10.4,4.2,59,48,3056.0
2025-09-06 22:00:00-03:00,2025-09-06 22:00:00-03:00,,0,1027.8,0.0,10.5,4.8,59,43,3031.0
2025-09-06 23:00:00-03:00,2025-09-06 23:00:00-03:00,,0,1027.7,0.0,9.9,4.8,48,51,2913.0
2025-09-07 00:00:00-03:00,2025-09-07 00:00:00-03:00,,0,1027.7,0.0,9.6,5.3,45,58,2738.0
2025-09-07 01:00:00-03:00,2025-09-07 01:00:00-03:00,,0,1027.5,0.0,9.2,5.5,46,62,2533.0
2025-09-07 02:00:00-03:00,2025-09-07 02:00:00-03:00,,0,1027.3,0.0,8.7,5.3,45,67,2366.0
2025-09-07 03:00:00-03:00,2025-09-07 03:00:00-03:00,,0,1026.5,0.0,7.9,4.8,48,74,2247.0
2025-09-07 04:00:00-03:00,2025-09-07 04:00:00-03:00,,0,1025.7,0.0,7.4,3.1,50,79,2120.0
2025-09-07 05:00:00-03:00,2025-09-07 05:00:00-03:00,,0,1025.5,0.0,6.9,2.6,39,82,2085.0
2025-09-07 06:00:00-03:00,2025-09-07 06:00:00-03:00,,0,1025.9,0.0,6.5,1.8,24,84,2084.0
2025-09-07 07:00:00-03:00,2025-09-07 07:00:00-03:00,,0,1026.1,0.0,6.1,2.1,52,85,2102.0
2025-09-07 08:00:00-03:00,2025-09-07 08:00:00-03:00,,0,1026.4,0.0,7.5,4.2,70,80,2115.0
2025-09-07 09:00:00-03:00,2025-09-07 09:00:00-03:00,,2,1026.6,0.0,10.6,5.2,84,62,2183.0
2025-09-07 10:00:00-03:00,2025-09-07 10:00:00-03:00,,0,1026.3,0.0,13.2,9.9,42,43,2270.0
2025-09-07 11:00:00-03:00,2025-09-07 11:00:00-03:00,,2,1025.9,0.0,14.0,11.6,41,42,2244.0
2025-09-07 12:00:00-03:00,2025-09-07 12:00:00-03:00,,0,1025.3,0.0,14.6,11.8,36,40,2205.0
2025-09-07 13:00:00-03:00,2025-09-07 13:00:00-03:00,,1,1024.6,0.0,15.0,12.4,33,39,2161.0
2025-09-07 14:00:00-03:00,2025-09-07 14:00:00-03:00,,2,1023.5,0.0,15.2,12.5,37,39,2092.0
2025-09-07 15:00:00-03:00,2025-09-07 15:00:00-03:00,,35,1022.6,0.0,15.3,11.5,44,40,2008.0
2025-09-07 16:00:00-03:00,2025-09-07 16:00:00-03:00,,99,1021.5,0.0,15.2,11.2,48,41,1958.0
2025-09-07 17:00:00-03:00,2025-09-07 17:00:00-03:00,,100,1021.1,0.0,14.9,11.2,45,43,2054.0
2025-09-07 18:00:00-03:00,2025-09-07 18:00:00-03:00,,100,1021.1,0.0,14.4,10.4,44,46,2203.0
2025-09-07 19:00:00-03:00,2025-09-07 19:00:00-03:00,,100,1021.3,0.0,14.1,9.6,38,47,2577.0
2025-09-07 20:00:00-03:00,2025-09-07 20:00:00-03:00,,95,1021.1,0.0,14.3,9.8,44,49,2845.0
2025-09-07 21:00:00-03:00,2025-09-07 21:00:00-03:00,,100,1021.1,0.0,13.9,7.7,49,51,2956.0
2025-09-07 22:00:00-03:00,2025-09-07 22:00:00-03:00,,77,1020.4,0.0,13.8,7.7,59,54,2902.0
2025-09-07 23:00:00-03:00,2025-09-07 23:00:00-03:00,,99,1019.9,0.0,12.6,4.8,79,65,2762.0
2025-09-08 00:00:00-03:00,2025-09-08 00:00:00-03:00,,100,1019.7,0.0,11.8,4.4,60,72,2523.0
2025-09-08 01:00:00-03:00,2025-09-08 01:00:00-03:00,,100,1019.5,0.0,12.4,6.3,66,74,2265.0
2025-09-08 02:00:00-03:00,2025-09-08 02:00:00-03:00,,100,1018.7,0.0,11.8,5.3,82,80,2108.0
2025-09-08 03:00:00-03:00,2025-09-08 03:00:00-03:00,,100,1018.1,0.0,11.0,4.7,94,85,2014.0
2025-09-08 04:00:00-03:00,2025-09-08 04:00:00-03:00,,100,1017.6,0.0,11.2,5.6,86,87,1976.0
2025-09-08 05:00:00-03:00,2025-09-08 05:00:00-03:00,,100,1017.2,0.0,10.9,4.9,82,89,1999.0
2025-09-08 06:00:00-03:00,2025-09-08 06:00:00-03:00,,100,1016.9,0.0,10.5,4.3,92,91,2132.0
2025-09-08 07:00:00-03:00,2025-09-08 07:00:00-03:00,,100,1017.5,0.0,10.3,4.3,88,93,2433.0
2025-09-08 08:00:00-03:00,2025-09-08 08:00:00-03:00,,100,1018.2,0.0,11.3,4.0,98,91,2528.0
2025-09-08 09:00:00-03:00,2025-09-08 09:00:00-03:00,,100,1018.1,0.0,12.7,3.1,140,85,2705.0
2025-09-08 10:00:00-03:00,2025-09-08 10:00:00-03:00,,100,1017.3,0.0,14.7,3.7,104,77,2822.0
2025-09-08 11:00:00-03:00,2025-09-08 11:00:00-03:00,,100,1017.1,0.0,16.0,2.3,119,67,2847.0
2025-09-08 12:00:00-03:00,2025-09-08 12:00:00-03:00,,100,1017.0,0.0,17.4,2.5,184,56,2802.0
2025-09-08 13:00:00-03:00,2025-09-08 13:00:00-03:00,,100,1016.4,0.0,17.9,5.2,192,51,2737.0
2025-09-08 14:00:00-03:00,2025-09-08 14:00:00-03:00,,100,1015.7,0.0,18.2,6.5,186,49,2690.0
2025-09-08 15:00:00-03:00,2025-09-08 15:00:00-03:00,,96,1014.9,0.0,18.7,7.1,187,48,2562.0
2025-09-08 16:00:00-03:00,2025-09-08 16:00:00-03:00,,97,1014.3,0.0,18.8,8.2,189,48,2451.0
2025-09-08 17:00:00-03:00,2025-09-08 17:00:00-03:00,,100,1014.2,0.0,18.3,9.6,188,50,2368.0
2025-09-08 18:00:00-03:00,2025-09-08 18:00:00-03:00,,96,1014.4,0.0,17.2,9.2,186,53,2378.0
2025-09-08 19:00:00-03:00,2025-09-08 19:00:00-03:00,,94,1014.9,0.0,16.3,6.0,183,59,2636.0
2025-09-08 20:00:00-03:00,2025-09-08 20:00:00-03:00,,28,1015.6,0.0,15.5,4.3,185,64,2841.0
2025-09-08 21:00:00-03:00,2025-09-08 21:00:00-03:00,,25,1016.2,0.0,14.4,4.7,220,69,2943.0
2025-09-08 22:00:00-03:00,2025-09-08 22:00:00-03:00,,12,1016.8,0.0,13.4,6.0,231,71,2877.0
2025-09-08 23:00:00-03:00,2025-09-08 23:00:00-03:00,,9,1017.0,0.0,12.3,4.5,227,75,2705.0
2025-09-09 00:00:00-03:00,2025-09-09 00:00:00-03:00,,0,1016.8,0.0,11.4,4.6,231,77,2431.0
2025-09-09 01:00:00-03:00,2025-09-09 01:00:00-03:00,,0,1016.9,0.0,10.8,5.2,245,80,2198.0
2025-09-09 02:00:00-03:00,2025-09-09 02:00:00-03:00,,0,1016.8,0.0,10.5,7.7,242,79,2045.0
2025-09-09 03:00:00-03:00,2025-09-09 03:00:00-03:00,,0,1016.7,0.0,10.5,8.5,246,77,1961.0
2025-09-09 04:00:00-03:00,2025-09-09 04:00:00-03:00,,0,1015.9,0.0,10.3,8.7,252,77,1929.0
2025-09-09 05:00:00-03:00,2025-09-09 05:00:00-03:00,,0,1016.1,0.0,10.0,8.4,255,77,1960.0
2025-09-09 06:00:00-03:00,2025-09-09 06:00:00-03:00,,0,1016.5,0.0,9.6,8.1,253,79,2087.0
2025-09-09 07:00:00-03:00,2025-09-09 07:00:00-03:00,,0,1017.3,0.0,9.2,8.9,242,80,2369.0
2025-09-09 08:00:00-03:00,2025-09-09 08:00:00-03:00,,0,1017.7,0.0,9.9,9.4,232,76,2484.0
2025-09-09 09:00:00-03:00,2025-09-09 09:00:00-03:00,,0,1018.0,0.0,11.9,5.6,239,67,2596.0
2025-09-09 10:00:00-03:00,2025-09-09 10:00:00-03:00,,10,1018.0,0.0,15.5,5.4,244,55,2645.0
2025-09-09 11:00:00-03:00,2025-09-09 11:00:00-03:00,,21,1018.3,0.0,18.3,6.5,238,46,2619.0
2025-09-09 12:00:00-03:00,2025-09-09 12:00:00-03:00,,0,1018.4,0.0,20.4,7.5,230,36,2569.0
2025-09-09 13:00:00-03:00,2025-09-09 13:00:00-03:00,,9,1017.8,0.0,21.5,8.3,229,29,2481.0
2025-09-09 14:00:00-03:00,2025-09-09 14:00:00-03:00,,4,1017.2,0.0,22.2,8.9,238,28,2427.0
2025-09-09 15:00:00-03:00,2025-09-09 15:00:00-03:00,,0,1016.7,0.0,22.5,9.0,241,27,2349.0
2025-09-09 16:00:00-03:00,2025-09-09 16:00:00-03:00,,22,1016.8,0.0,22.3,8.6,237,29,2278.0
2025-09-09 17:00:00-03:00,2025-09-09 17:00:00-03:00,,25,1016.4,0.0,21.9,5.5,224,30,2221.0
2025-09-09 18:00:00-03:00,2025-09-09 18:00:00-03:00,,6,1016.5,0.0,21.2,3.8,221,31,2225.0
2025-09-09 19:00:00-03:00,2025-09-09 19:00:00-03:00,,4,1016.7,0.0,19.5,0.8,225,39,2463.0
2025-09-09 20:00:00-03:00,2025-09-09 20:00:00-03:00,,30,1017.0,0.0,18.0,4.0,10,42,2631.0
2025-09-09 21:00:00-03:00,2025-09-09 21:00:00-03:00,,55,1017.1,0.0,17.6,7.2,4,47,2678.0
2025-09-09 22:00:00-03:00,2025-09-09 22:00:00-03:00,,100,1017.0,0.0,16.9,7.9,11,49,2583.0
2025-09-09 23:00:00-03:00,2025-09-09 23:00:00-03:00,,93,1016.7,0.0,16.0,7.5,15,56,2431.0
2025-09-10 00:00:00-03:00,2025-09-10 00:00:00-03:00,,59,1016.5,0.0,15.0,7.2,14,63,2188.0
2025-09-10 01:00:00-03:00,2025-09-10 01:00:00-03:00,,100,1016.0,0.0,14.5,8.3,14,68,1960.0
2025-09-10 02:00:00-03:00,2025-09-10 02:00:00-03:00,,86,1015.1,0.0,14.2,9.2,12,70,1820.0
2025-09-10 03:00:00-03:00,2025-09-10 03:00:00-03:00,,50,1014.6,0.0,13.9,9.8,14,69,1757.0
2025-09-10 04:00:00-03:00,2025-09-10 04:00:00-03:00,,65,1014.3,0.0,13.4,9.4,8,71,1736.0
2025-09-10 05:00:00-03:00,2025-09-10 05:00:00-03:00,,66,1013.9,0.0,12.9,9.7,10,74,1773.0
2025-09-10 06:00:00-03:00,2025-09-10 06:00:00-03:00,,97,1013.8,0.0,12.5,9.6,12,77,1890.0
2025-09-10 07:00:00-03:00,2025-09-10 07:00:00-03:00,,89,1014.1,0.0,12.2,9.7,11,81,2121.0
2025-09-10 08:00:00-03:00,2025-09-10 08:00:00-03:00,,62,1014.7,0.0,13.0,10.6,11,77,2229.0
2025-09-10 09:00:00-03:00,2025-09-10 09:00:00-03:00,,0,1015.4,0.0,15.0,8.6,23,68,2364.0
2025-09-10 10:00:00-03:00,2025-09-10 10:00:00-03:00,,12,1015.8,0.0,17.8,11.0,32,57,2417.0
2025-09-10 11:00:00-03:00,2025-09-10 11:00:00-03:00,,58,1016.3,0.0,19.7,10.1,3,50,2464.0
2025-09-10 12:00:00-03:00,2025-09-10 12:00:00-03:00,,0,1016.0,0.0,21.5,9.9,350,47,2427.0
2025-09-10 13:00:00-03:00,2025-09-10 13:00:00-03:00,,0,1014.5,0.0,23.5,13.9,1,40,2392.0
2025-09-10 14:00:00-03:00,2025-09-10 14:00:00-03:00,,36,1013.5,0.0,24.4,13.4,355,38,2371.0
2025-09-10 15:00:00-03:00,2025-09-10 15:00:00-03:00,,99,1013.3,0.0,24.6,11.2,318,39,2320.0
2025-09-10 16:00:00-03:00,2025-09-10 16:00:00-03:00,,93,1014.0,0.0,24.1,14.9,278,41,2240.0
2025-09-10 17:00:00-03:00,2025-09-10 17:00:00-03:00,,96,1015.1,0.0,21.3,18.1,257,58,2213.0
